Note,Commentaire
"4,0","Après un premier opus très intéressant qui renouait avec un cinéma d'horreur brutal et choquant, on pouvait se demander quelle option allait choisir cette suite, car l'inégalité du scénario du premier imposait un style spécial.Mais ici Juan Carlos Fresnadillo a compris quelque chose d'essentiel dont on reparlera plus tard. Pour commencer, les personnages installés par Danny Boyle ont disparus, ce qui n'est pas forcément une bonne chose mais les nouveaux sont tout aussi intéressants ; un père lâche qui ne se comporte pas comme on le voudrait, un humain donc ; et ses deux enfants dont un jeune garçon ayant un oeil bleu et un oeil brun. Un médecin va s'intéresser à ce garçon mais surtout critiquer l'idée des militaires confirmant que tous les contaminés sont morts de faim et qu'il n'en reste plus, de réinsérer des rescapés dans Londres. Et elle a raison car les enfants commettent l'erreur d'aller fourrer leur nez là où il ne faut pas. C'est un baiser qui va alors de nouveau propager le mal à travers la ville, et les militaires vont être totalement débordés. Et c'est là que le réalisateur a compris que le virus c'est la rébellion, et que cette dernière ne peut être contenue. Les snipers tirent sur tout le monde, mais rien n'y fait, et eux-mêmes sont rejoints par le virus. Les grands moyens sont mis en oeuvre. Alors que l'on voyait la ville d'en bas et d'en haut, on la voit du dessus, pour une vision apocalyptique, où on détruit la ville. C'est une des ces scènes qui rend la suite supérieure à son ainé, car elle est spectaculaire.Et ce sont alors les militaires qui deviennent aussi des ennemis, vrais frantômes dans leurs vêtements anti-contamination, armés de lance-flamme pour brûler les corps.Le film est saisissant, bien que moins choquant et versant plus de sang, mais on admire tout ce qui a été mis en oeuvre pour le réussir. La caméra s'affole dès qu'un contaminé apparait, et la lutte contre la survie commence. La fin n'étonne pas, mais on veut voir la suite !"
"1,0","je me suis dit, une suite de ce film ca risque d'etre un peu osé, un peu dur a realisé, je m'attendais au pire...Et c'est arrivé.je me suis posé plein de question existentielle durant ce film.Pourquoi les zombies dans les films de zombies poussent tous le temp les memes crii strident ''Chhiiii'' et pas des ''pouic pouic''.c'est vrai.pourquoi dans les films de ce genre quand quelqu'un dit : '' n'allez pas dans la zone de la mort'' et ben y'a toujours un debile qui y va...bref c'est bourré de cliché, en plus c'est mal filmé, la camera tremble tout le temp...a mon avis le cameraman avait pris de l'ecstasy. En plus certains effets speciaux sont vraiment très laid. Et puis y'a plein d'incoherence...'' le mechant papa zombie, arrive a ouvrir les portes avec sa carte''...c'est magique le cinema n'empeche.Bref 1 etoile ca vaut pas plus,pour un film qui vaut meme pas une affiche de ciné"
"4,0","Une bonne suite ni plus ni moins, c'est tout ce que j'attendais..."
"5,0","Aussi effrayant que le 1er, avec cependant un peu moins d'horreur (quoique) et plus ''d'histoire''.Une fin en queue de poisson ne présage rien de bon. Il y aurait-il un 3ème volet à venir??? Trop les chocotes si c'est le cas.Ames sensibles (comme moi LoL) s'abstenir ...."
"4,0","Le fidèle successeur du premier volet. La réalisation est très soignée, l'image travaillée et les mouvements de caméra nous immergent complètement dans le film. L'histoire, quoique facile, est très efficace et on se trouve sous tension pendant tout le film, guettant le moindre zombie et sursautant alors qu'on ne s'y attendait pas. 28 Semaines Plus Tard rempli parfaitement son contrat de film d'horreur."
"4,0","très bon film d'horreur, Cela ne révolutionne pas le genre mais c'est plutot efficace.J'ai adoré les vues de londres désertes et dévastées, les différents endroits de tournage, maisons, métro, hopitaux ou tout a été très bien filmé et le coup de l'hélicoptère à la fin.j'ai juste regretté le contaminé père qui se trouve finalement un peu partout. A part ça, vous pouvez aller le voir sans problème !!!"
"5,0","Un film d'horreur qui m'a touché...Wouaa! alors là je ne m'attendais pas à ça, avoir peur, des sentions fortes oui mais avir parfois les larmes aux yeux non. Vraiment un grand moment!"
"4,0","Excellente suite à 28 jours plus tard... Vous aimez les zombies qui courent vite, précipitez vous."
"4,0","Film stressant, une musique angoissante !Une histoire un peu limite, on vit pendant 1h30 une meme phase (une recontamination qu on ne peut contenir)Etonné que le film ne soit interdit qu au moins de 12 ans, pas mal de scène assez violentes.Un bon petit film d horreur, a voir !"
"4,0","Très bon film, et agréablement surpris car on peut être méfiant lors d'un deuxième volet. L'ambiance, l'atmosphère, le tournage des scènes, la prestation des acteurs sont excellentes et raviront les amateurs du genre. Le seul point négatif est l'absence des acteurs du premier volet, mais ca n'enlève en rien à la crédibilité de la suite de l'histoire. L'évaluateur qui a mis zero et qui parle de happy-end (prévisible), c'est du 3ème ou du 4ème degré ?"
"2,5","Un deuxième volet beaucoup plus surprenant, la scène d'ouverture est d'ailleurs l'une des plus impressionnantes et jouissives séquences que je n'ai jamais vu (je ne suis pas de nature froussarde mais là nom de Dieu !). Mais malgré tous les moyens mis en oeuvre pour que l'on passe un bon moment, parce que oui, on passe un très bon moment, il reste malgré tout de grandes faiblesses. Le film devient le strict opposé du premier volet, ça ressemble désormais à un gros blockbuster américain dans lequel on a totalement oublié d'écrire un scénario et de rendre la chose plausible. En effet, on y croit pas une seconde. La scène de l'hélicoptère est l'exemple parfait : Tellement impressionnant que ça en devient invraisemblable. Dommage ! Tout est sacrifié à l'action. Efficace mais impersonnel. Bref, c'est le film que l'on matte avec grand plaisir avec ses potes en soirée en ayant le cerveau éteint. Donc, malgré ma note, je le conseil. Pour le plaisir !"
"5,0","20/20 c tou ckia a dire le film é génial, un pur film d'horreur, une musique génial tré prenante, mieu ke le 1, par contre le classé science fiction-thriller c un pe abusé mdr c horreur, gore mdr frissons et sursaut garantis !!!"
"5,0","Une prouesse technique! Un film memorable! Un senario qui suit merveilleusement le 1er du nom, une ambiance stressante et du rebondissement tous le long du film! Le 1er faisai deja parti des film culte du genre le 2eme est un parfait suivi... SOMPTUEUX !"
"5,0","Une '' suite'' meilleure que le premier opus. Si 28 jours plus tard manquait de punch, 28 semaines plus tard impose son style et devient un des meilleurs films du genre."
"5,0","Je suis allé le voir cet aprèm. J'avais vu 28 jours plus tard, mais j'en avais que de vagues souvenirs.Et la, je dois dire que c'est une pure reussite ce film, un grand moment de cinéma ! Une réalisation sans faille, des effets de camera superbe, vraiment aucun defaut, si ce n'es que je trouve les voix en VF pas toujours top et je trouve domage que durant les scenes ou on voit les gens courir pour essayer de fuir la musique n'est pas super, domage qu'il n'y ai pas la fameuse musique de la BA.Bref, je vais retourner le voir sous peu mais en VO ce coup çi.Courrez voir ce film, vous ne le regretterez pas !"
"5,0","Un de mes film préféré , vraiment unique , bien supérieur au premier que j'avais moyennement aimé , les personnages sont attachant , l'action parfois incroyable ( effets spéciaux) , mais l'histoire est imprévisible !! beaucoup de retournement de situation."
"4,0","Juan Carlos Fresnadillo ! retenez bien ce nom les enfants, on va en entendre parler dans les années à venir. Son film fait juste oublier ''28 jours plus tard'' de Danny BOYLE dont il est la suite. Le film de BOYLE n'était pas une totale réussite.Aujourd'hui, on pourrait presque croire que c'est à la base un court-métrage dont Fresnadillo et ses potes se sont inspirés pour faire un film digne de ROMERO him-self.Pile poil dans la lignée de ce qu'avait réussi le nouveau petit Génie Zack SNYDER avec son Remake de Dawn of the Deads (si je ne m'amuse...), enfin L'Armée des Morts quoi!, 28 Semaines plus tard dépote de la première à la dernière image. Du gore assumé sans suggestion artistque à la mord moi le... BIIIIIIP.Nickel, mais pour les amateurs du genre quand même !"
"0,5",Comment Boyle et Garland ont-ils pu approuver ce navrant projet?? De la daube de supermarché... Bientôt en prime sur TF1.
"0,5","Je suis un vrai fan de 28 days later, mais cette suite est vraiment minable de chez minable ! Je n'ai jamais vu des raccourcis scénaristiques aussi flagrant c'est monstrueux, les personnages n'ont aucun charismes et font des choses tellement débiles que l'on est presque content quand ils meurent, et je ne parle pas des incohérences énormes par rapport au matériel utilisé (lors des vues subjectives du héros qui vise, les viseurs ne correspondent pas avec les optiques montées sur l'arme, la scene dans le métro avec la lunette de vision nocture est ridicule...).Je pense que les critiques ont du aimer car il y a une critique à deux balles de l'armée Américaine (Boouuhh les vilains pas beaux !) et un parallèle foireux avec la guerre en Irak."
"4,5","tres bon film, a voir et revoir"
"5,0",Fabuleux!!!!28 jours plus tard m'avait trop atteint et je suis devenu fan du film!Celui-ci est vraiment à la hauteur!Un vrai thriller d'épouvante comme il se doit!Le son est gigantesque!!Un grand film!
"5,0",Une suite réussie et de la même veine que 28 jours plus tard . Une très bonne analyse psychologique des cas de crises épidémiques.
"3,5","Je ne sait pas si je préfére celui la ou le 1er car le message du 1er n'y est plus mais celui la est plus complet et posede plus de scenes marquante. Un bon film de zombie , la scene de debut est sans doute la plus memorable. Par contre c'est vrais que la 1ere partie du film est mieux car la seconde n'est finalement qu'une belle fuite pour survivre. On retrouve les musiques geniale du 1er."
"4,5","j'ai vu pas mal de films de zombies et contrairement a Resident evil etc ce film est tres realiste et nous emporte vraiment. gore,mouvementé, angoissant; tres bon film."
"4,0","3 étoiles rien que pour l'atmosphère que dégage le film.....brrrrr j'avais adoré le premier et le second m'a terrifiée aussi, en principe je n'aime pas ce genre de film, mais là c'est presque plausible, et c'est ce qui fait peur ! et bravo pour le casting, des acteurs méconnus qui jouent avec leurs tripes. Seul défaut à mon goût, les scènes où la caméra tournoie dans tous les sens et vous donne presque mal au crâne, mais heureusement elles ne sont pas nombreuses.Allez le voir, même non adeptes du genre, vous serez surpris...."
"4,0","Grosse deception vu l´attente que je portais à ce film.Le debut est ravageur, on se retrouve completement dans le 1, on passe de la tranquilité à l´horreur inimaginable. Bref cette premiere scene augure du exceptionnelle.Mais rapidement, on a le droit à une grosse baisse de rythme et à des facilités scenaristiques se melangeant à l´horreur de l´action. Le reste du film alterne entre moment d´effroi qui nous colle au siege et gore un peu gratuit et pas forcement bien rendu.La realisation est carrement epileptique mais ça donne un certain charme (relatif), une certaine detresse à l'actionLa musique est aussi parfaite que celle de 28 jours plus tard.Les acteurs jouent tres bien, les reactions sont naturelles voire laches. Carlyle m´a bluffé. La photo est forcement magnifique avec ses paysages vides, verdurés et pourtant si dangereux. Mais les persos manquent un peu de charisme et de profondeur (à part peut etre Doyle et la doc).Donc je suis quand meme bien deçu ayant entendu qu´il surpassait le premier (un des mes films favoris) et bah pas du tout, il perd son coté intimiste et poetique pour verser plus dans le gore et la masse. Mais cependant c´est un tres bon film de zombies mais qui dans mon coeur est loin derriere le film de Boyle.Je met quand meme 3 etoiles parce que le film en lui meme est sacrement bon."
